Borough,Neighborhood,name,categories,lat,lng
Manhattan,Lenox Hill,Dr. Wine,Wine Shop,40.766071126880135,-73.95711924412988
Manhattan,Lenox Hill,Shanghai,Chinese Restaurant,40.768334,-73.958493
Manhattan,Lenox Hill,Kome Waza UES,Japanese Restaurant,40.765601636058776,-73.95740334822048
Manhattan,Lenox Hill,The Coffee Inn,Coffee Shop,40.766767,-73.956515
Manhattan,Lenox Hill,The Fhitting Room Penthouse,Gym,40.766466038164914,-73.96262874941318
Manhattan,Lenox Hill,The P.E. Club,Gym / Fitness Center,40.77101827851563,-73.95761331851189
Manhattan,Lenox Hill,Jean Claude II,French Restaurant,40.767935,-73.959209
Manhattan,Lenox Hill,SLT E 67,Gym / Fitness Center,40.766508,-73.962584
Manhattan,Lenox Hill,B. Cafe - East,Café,40.77095251409253,-73.9576186318982
Manhattan,Lenox Hill,A La Turka,Turkish Restaurant,40.770127907296214,-73.9574354558078
Manhattan,Lenox Hill,Paper Source,Paper / Office Supplies Store,40.77150016132978,-73.9594352363973
Manhattan,Lenox Hill,Flywheel Sports,Cycle Studio,40.7664934,-73.9624749
Manhattan,Lenox Hill,NR,Cocktail Bar,40.770082,-73.954978
Manhattan,Lenox Hill,State News,Toy / Game Store,40.76949902453885,-73.96080790241002
Manhattan,Lenox Hill,Maison Kayser,Bakery,40.77131932572194,-73.95959246401709
Manhattan,Lenox Hill,Bohemian National Hall,Art Gallery,40.76900288892712,-73.95666596661471
Manhattan,Lenox Hill,Bareburger,Burger Joint,40.768504958401984,-73.95519116524162
Manhattan,Lenox Hill,Candle Cafe,Vegetarian / Vegan Restaurant,40.771407,-73.959138
Manhattan,Lenox Hill,Structure Personal Fitness,Gym / Fitness Center,40.770471174428444,-73.96188967243695
Manhattan,Lenox Hill,Campagnola Restaurant,Italian Restaurant,40.76891229915657,-73.95526786844196
Manhattan,Lenox Hill,Gotham Coffee House,Coffee Shop,40.766417653227954,-73.96021931346488
Manhattan,Lenox Hill,Vivi Bubble Tea,Bubble Tea Shop,40.76738020982902,-73.9594476565655
Manhattan,Lenox Hill,Chipotle Mexican Grill,Mexican Restaurant,40.765986622496065,-73.95704657423971
Manhattan,Lenox Hill,Sushi Ishikawa,Sushi Restaurant,40.7687413369592,-73.95412577434611
Manhattan,Lenox Hill,Refine Method,Gym,40.76731526713521,-73.9568866274976
Manhattan,Lenox Hill,Bagelworks,Bagel Shop,40.76429402165898,-73.95851808553275
Manhattan,Lenox Hill,Nike Running,Sporting Goods Shop,40.7664195,-73.9628462
Manhattan,Lenox Hill,Unleashed by Petco,Pet Store,40.76683457862311,-73.96274261976328
Manhattan,Lenox Hill,Sophie's Cuban Cuisine,Cuban Restaurant,40.76508835870189,-73.95754765013382
Manhattan,Lenox Hill,Just Salad,Salad Place,40.7665947820789,-73.95661672294442
Manhattan,Lenox Hill,The Hunterian,Cocktail Bar,40.766097,-73.955904
Manhattan,Lenox Hill,2nd Floor Bar & Essen,Cocktail Bar,40.769686794793905,-73.95435011649448
Manhattan,Lenox Hill,Oita Sushi,Sushi Restaurant,40.7672449319602,-73.95953839884838
Manhattan,Lenox Hill,Sokol New York,Club House,40.766653159251426,-73.95533533866734
Manhattan,Lenox Hill,Boqueria,Spanish Restaurant,40.7715096,-73.956073
Manhattan,Lenox Hill,Sotheby's,Art Gallery,40.76649436504987,-73.95400261596386
Manhattan,Lenox Hill,Delizia 73 Ristorante & Pizza,Italian Restaurant,40.76873386522408,-73.95533009269842
Manhattan,Lenox Hill,Shakespeare & Co,Bookstore,40.76824324874706,-73.96374543580556
Manhattan,Lenox Hill,Lovella Salon,Salon / Barbershop,40.7662582,-73.9599509
Manhattan,Lenox Hill,Mini Deli,Deli / Bodega,40.76526407910149,-73.96105477854617
Manhattan,Lenox Hill,The Pony Bar,Bar,40.769780846710525,-73.95449468539174
Manhattan,Lenox Hill,Serena's Wine Bar-Cafe,Wine Bar,40.76530396392224,-73.96102130674548
Manhattan,Lenox Hill,Oslo Coffee Roasters,Coffee Shop,40.769363626993965,-73.95359768642824
Manhattan,Lenox Hill,Bigoi Venezia,Italian Restaurant,40.76995154071836,-73.95748568997048
Manhattan,Lenox Hill,BHLDN,Bridal Shop,40.769301928228664,-73.96109133471174
Manhattan,Lenox Hill,Tanoshi Sushi,Sushi Restaurant,40.76774705779318,-73.95320282682466
Manhattan,Lenox Hill,Inès,Café,40.76877142375057,-73.95420859195518
Manhattan,Lenox Hill,Citarella Gourmet Market - Upper East Side,Grocery Store,40.7717467,-73.95872800000001
Manhattan,Lenox Hill,Mezzaluna Restaurants,Italian Restaurant,40.771352488755774,-73.95968198776245
Manhattan,Lenox Hill,Zawa,Sushi Restaurant,40.763977000000004,-73.959188
Manhattan,Lenox Hill,Greek Eats,Greek Restaurant,40.764407,-73.95878689999999
Manhattan,Lenox Hill,The Meatball Shop,Italian Restaurant,40.77165010970168,-73.95626364966382
Manhattan,Lenox Hill,St. Catherine's Park,Playground,40.765037155855616,-73.95843063333287
Manhattan,Lenox Hill,Oda House,Eastern European Restaurant,40.768142,-73.95497
Manhattan,Lenox Hill,La Crosta Restaurant & Gourmet Pizzeria,Pizza Place,40.76712542095526,-73.95433751846889
Manhattan,Lenox Hill,Ikinari Steak,Steakhouse,40.770785821220414,-73.96183444012684
Manhattan,Lenox Hill,Ronald McDonald House New York,Building,40.76829331950939,-73.95485151075137
Manhattan,Lenox Hill,Numero 28 Pizza,Pizza Place,40.76929345769922,-73.95496593295218
Manhattan,Lenox Hill,Oath Pizza,Pizza Place,40.766372827932635,-73.96312524179484
Manhattan,Lenox Hill,The Playroom NYC,Playground,40.769811,-73.95534
Manhattan,Lenox Hill,New Balance,Sporting Goods Shop,40.7675498528332,-73.96229724076575
Manhattan,Lenox Hill,Bella Blu,Italian Restaurant,40.76924898445326,-73.96304867967362
Manhattan,Lenox Hill,Sushi Sasabune,Sushi Restaurant,40.768403986719605,-73.95531190074662
Manhattan,Lenox Hill,Pizza Park,Pizza Place,40.764305366781066,-73.95850301312846
Manhattan,Lenox Hill,Matsu Sushi,Sushi Restaurant,40.76610577087947,-73.95612452905382
Manhattan,Lenox Hill,Gregorys Coffee,Coffee Shop,40.76565,-73.95779
Manhattan,Lenox Hill,Le Gourmet,Café,40.765354396047655,-73.95770137404709
Manhattan,Lenox Hill,EJ's Luncheonette,Diner,40.770459,-73.959843
Manhattan,Lenox Hill,Dueto Salon,Salon / Barbershop,40.766843,-73.960697
Manhattan,Lenox Hill,Benefit Cosmetics Boutique,Cosmetics Shop,40.77134316044097,-73.95917370915419
Manhattan,Lenox Hill,1st Avenue Gourmet Deli,Deli / Bodega,40.76546325387085,-73.95769495084248
Manhattan,Lenox Hill,Dallas BBQ,BBQ Joint,40.7702410370233,-73.96013747566008
Manhattan,Lenox Hill,lululemon athletica,Clothing Store,40.7655864,-73.9633547
Manhattan,Lenox Hill,Joe the Art of Coffee,Coffee Shop,40.7720441944042,-73.96080496387015
Manhattan,Lenox Hill,Sette Mezzo,Italian Restaurant,40.769294621465185,-73.96300133834809
Manhattan,Lenox Hill,Pilates Reforming New York - E. 76th St,Pilates Studio,40.770371365271224,-73.95404456607389
Manhattan,Lenox Hill,Papyrus,Gift Shop,40.77048829760643,-73.96013349995827
Manhattan,Lenox Hill,JOE & THE JUICE,Juice Bar,40.77012811319197,-73.96242176135931
Manhattan,Roosevelt Island,Roosevelt Island Promenade,Outdoors & Recreation,40.76087483014197,-73.95243668606233
Manhattan,Roosevelt Island,NISI,Greek Restaurant,40.76191465854082,-73.94996590025112
Manhattan,Roosevelt Island,Roosevelt Island Farmer's Market,Farmers Market,40.76421014128427,-73.94760633661917
Manhattan,Roosevelt Island,Island Wine & Spirits,Liquor Store,40.763206,-73.949462
Manhattan,Roosevelt Island,East Side River Walk,Waterfront,40.765390648616936,-73.9517249177492
Manhattan,Roosevelt Island,Manhattan Park,Park,40.7655396450576,-73.9470753989693
Manhattan,Roosevelt Island,PS 217,School,40.76392285280312,-73.94794596391924
Manhattan,Roosevelt Island,One East River Place,Residential Building (Apartment / Condo),40.76617000611569,-73.95170900462855
Manhattan,Roosevelt Island,Subway,Sandwich Place,40.7611297,-73.950909
Manhattan,Roosevelt Island,Wholesome Factory,Deli / Bodega,40.76153151578956,-73.95026120934979
Manhattan,Roosevelt Island,Starbucks,Coffee Shop,40.75935954636262,-73.95315311551424
Manhattan,Roosevelt Island,Manhattan Park Gym,Gym,40.76591047366576,-73.94664073849377
Manhattan,Roosevelt Island,Fuji East,Japanese Restaurant,40.758966489558965,-73.95244084627487
Manhattan,Roosevelt Island,Roosevelt Island Beauty Salon,Cosmetics Shop,40.76155967842231,-73.95040469538931
Manhattan,Roosevelt Island,Bread and Butter Market,Restaurant,40.763136,-73.9488594
Manhattan,Roosevelt Island,M & D Deli,Deli / Bodega,40.762454999999996,-73.949894
Manhattan,Roosevelt Island,Roosevelt Island Fruit Stand,Food & Drink Shop,40.76130402284341,-73.9497618012364
Manhattan,Roosevelt Island,Blackwell Playground,Playground,40.75988523634521,-73.95123964137191
Manhattan,Roosevelt Island,Roosevelt Island Playground,Playground,40.75968940960383,-73.95099592651762
Manhattan,Roosevelt Island,475 Main Street Fitness Center,Gym / Fitness Center,40.759954,-73.951787
Manhattan,Roosevelt Island,NYC Social Sports Club - Octagon Field,Soccer Field,40.764551000000004,-73.946706
Manhattan,Roosevelt Island,Southtown Dog Run,Dog Run,40.758927960726275,-73.95158715583743
Manhattan,Roosevelt Island,Prestige Cleaners,Dry Cleaner,40.759376525878906,-73.95287322998047
Manhattan,Roosevelt Island,Jupioca,Bubble Tea Shop,40.75921,-73.952693
Manhattan,Roosevelt Island,Piccolo Pizza,Pizza Place,40.75896413259843,-73.95273370882775
Manhattan,Roosevelt Island,HSS Belaire Courtyard,Plaza,40.76555106436998,-73.95262972212159
Manhattan,Roosevelt Island,Gristedes Supermarkets #517,Supermarket,40.76440202557276,-73.94736865621834
Manhattan,Upper West Side,AMC Loews 84th Street 6,Movie Theater,40.78677027405666,-73.97760838294472
Manhattan,Upper West Side,Jacob's Pickles,Southern / Soul Food Restaurant,40.78665323745776,-73.9756219616424
Manhattan,Upper West Side,Maison Pickle,American Restaurant,40.786989737086394,-73.97778714345775
Manhattan,Upper West Side,Eléa,Greek Restaurant,40.78753120889783,-73.97668142481366
Manhattan,Upper West Side,Han Dynasty,Chinese Restaurant,40.78761996790675,-73.97635945297974
Manhattan,Upper West Side,Barney Greengrass,Bagel Shop,40.788007875375264,-73.97479388324341
Manhattan,Upper West Side,Celeste,Italian Restaurant,40.786688640728016,-73.97573727885354
Manhattan,Upper West Side,Barnes & Noble,Bookstore,40.786116331483534,-73.97864520549774
Manhattan,Upper West Side,Juice Generation,Juice Bar,40.78820908282597,-73.97699430584908
Manhattan,Upper West Side,Flor de Mayo,Peruvian Restaurant,40.785966049770074,-73.9763123251348
Manhattan,Upper West Side,Pizzeria Sirenetta,Italian Restaurant,40.78864019118798,-73.9742819869487
Manhattan,Upper West Side,Kirsh Bakery and Kitchen,Bakery,40.788138,-73.974502
Manhattan,Upper West Side,Mokum,Mediterranean Restaurant,40.785355,-73.97681
Manhattan,Upper West Side,Tiki Chick,Tiki Bar,40.786854,-73.97541
Manhattan,Upper West Side,Amélie,Wine Bar,40.78867087369752,-73.97440006466266
Manhattan,Upper West Side,e's BAR,Bar,40.786789787793204,-73.97565381430984
Manhattan,Upper West Side,Cindy's Nail Salon,Nail Salon,40.78614598425024,-73.97611363790173
Manhattan,Upper West Side,Fred's Restaurant,American Restaurant,40.785657789223166,-73.97653947514475
Manhattan,Upper West Side,Peacefood Cafe,Vegetarian / Vegan Restaurant,40.78516588233606,-73.97706383152412
Manhattan,Upper West Side,Jin Ramen,Ramen Restaurant,40.78526069203778,-73.97683897404411
Manhattan,Upper West Side,Van Leeuwen Ice Cream,Ice Cream Shop,40.784914,-73.977378
Manhattan,Upper West Side,Orwasher's Bakery,Bakery,40.78455538760141,-73.9773885919887
Manhattan,Upper West Side,Cafe Lalo,Café,40.78593750237866,-73.97688329379154
Manhattan,Upper West Side,Town Shop,Lingerie Store,40.78549,-73.97863
Manhattan,Upper West Side,George Keeley NYC,Pub,40.785837,-73.975986
Manhattan,Upper West Side,Land Thai Kitchen,Thai Restaurant,40.784867513584636,-73.97712178279812
Manhattan,Upper West Side,Zabar's,Food & Drink Shop,40.784624903925405,-73.97945623311766
Manhattan,Upper West Side,Luke's Lobster,Seafood Restaurant,40.784146813428826,-73.97765609049912
Manhattan,Upper West Side,Bodrum Mediterranean Restaurant,Turkish Restaurant,40.78927368532629,-73.97382498331747
Manhattan,Upper West Side,Caledonia Bar,Bar,40.78409048478559,-73.9777126525013
Manhattan,Upper West Side,Joe Coffee Company,Coffee Shop,40.78576794628144,-73.97297822944773
Manhattan,Upper West Side,Claire's,Accessories Store,40.78543844865337,-73.97881347168772
Manhattan,Upper West Side,Motorino,Pizza Place,40.78558623374228,-73.9728424861288
Manhattan,Upper West Side,The Dead Poet,Pub,40.78486750677087,-73.97713849349478
Manhattan,Upper West Side,Amorino,Ice Cream Shop,40.78368236982977,-73.97794864947821
Manhattan,Upper West Side,Children's Museum of Manhattan (CMOM),Museum,40.785910609601515,-73.977161498804
Manhattan,Upper West Side,Vin Sur Vingt,Wine Bar,40.785077486405,-73.97285410928457
Manhattan,Upper West Side,Chalait,Café,40.78511509480019,-73.9768684721827
Manhattan,Upper West Side,Osteria Cotta,Italian Restaurant,40.78557829267471,-73.97283558506008
Manhattan,Upper West Side,West Side Community Garden,Garden,40.78914123080959,-73.97198058871734
Manhattan,Upper West Side,PlantShed,Flower Shop,40.78699161930172,-73.97156685590744
Manhattan,Upper West Side,Cibo E Vino,Italian Restaurant,40.790228485146734,-73.97503490852715
Manhattan,Upper West Side,Crave Fishbar,Restaurant,40.78421430172268,-73.97758646823992
Manhattan,Upper West Side,Matto Espresso,Coffee Shop,40.786328000000005,-73.97254699999999
Manhattan,Upper West Side,Ashoka,Indian Restaurant,40.784842463371454,-73.97325299421942
Manhattan,Upper West Side,Crunch Fitness - 83rd Street,Gym / Fitness Center,40.78526946430776,-73.9758449792862
Manhattan,Upper West Side,Senn Thai Comfort Food,Thai Restaurant,40.78488,-73.976934
Manhattan,Upper West Side,Gazala's,Middle Eastern Restaurant,40.78457478389511,-73.97705498431503
Manhattan,Upper West Side,West Side Wine,Wine Shop,40.7845634,-73.97336349999999
Manhattan,Upper West Side,Blossom on Columbus,Vegetarian / Vegan Restaurant,40.78551142817761,-73.97282897616607
Manhattan,Upper West Side,Face Values And Beyond,Drugstore,40.790775,-73.9750069
Manhattan,Upper West Side,Swagat,Indian Restaurant,40.783573082941615,-73.97803042905113
Manhattan,Upper West Side,Grill 212,Middle Eastern Restaurant,40.78404223043858,-73.97885000305396
Manhattan,Upper West Side,Sarabeth's West,Breakfast Spot,40.783991183741506,-73.97771267491618
Manhattan,Upper West Side,Modern Bread & Bagel,Israeli Restaurant,40.784434000000005,-73.97404399999999
Manhattan,Upper West Side,Knitty City,Arts & Crafts Store,40.78339490229496,-73.9789094981628
Manhattan,Upper West Side,Tarallucci e Vino Wine Bar,Wine Bar,40.78446709046581,-73.97359687321863
Manhattan,Upper West Side,By the Way Bakery,Bakery,40.79096472529555,-73.97449103418757
Manhattan,Upper West Side,PlantShed Cafe,Café,40.78696817786629,-73.97180176300888
Manhattan,Upper West Side,Fhitting Room UWS,Gym,40.787885862108354,-73.97126228698342
Manhattan,Upper West Side,West Side Kids,Toy / Game Store,40.786470022688356,-73.97596024766544
Manhattan,Upper West Side,Carmine's Italian Restaurant,Italian Restaurant,40.7910963,-73.9739914
Manhattan,Upper West Side,Bluestone Lane,Café,40.78354929557711,-73.9777198433876
Manhattan,Upper West Side,Irving Farm Coffee Roasters,Coffee Shop,40.78358219999489,-73.97936938995414
Manhattan,Upper West Side,Two Wheels,Vietnamese Restaurant,40.784134,-73.977736
Manhattan,Upper West Side,St. James Gate Publick House,Bar,40.78449568971589,-73.97732893024435
Manhattan,Upper West Side,Bodega 88,Sports Bar,40.787497,-73.97134
Manhattan,Upper West Side,Banksy - Upper West Side,Street Art,40.78364896637176,-73.97962982928297
Manhattan,Upper West Side,Upper West Side Yoga and Wellness,Yoga Studio,40.78568220087445,-73.97231017100543
Manhattan,Upper West Side,Lokal 83,Mediterranean Restaurant,40.78435289221301,-73.97361106714375
Manhattan,Upper West Side,West 87th Street Dog Run,Dog Run,40.790392338656616,-73.98023043888361
Manhattan,Upper West Side,Indian Tanpura,Indian Restaurant,40.788514795983616,-73.97440482783306
Manhattan,Upper West Side,Momoya,Sushi Restaurant,40.78415118717988,-73.97754414002097
Manhattan,Upper West Side,Manhattan Cricket Club,Speakeasy,40.78354081529867,-73.97945501203226
Manhattan,Upper West Side,Flame,Asian Restaurant,40.78412042372414,-73.97453725869005
Manhattan,Upper West Side,Made In New York Pizza,Pizza Place,40.783857,-73.977491
Manhattan,Upper West Side,Good Enough to Eat,Breakfast Spot,40.78591765629621,-73.9726321073054
Manhattan,Upper West Side,PS 166 The Richard Rodgers School of Arts and Technology,School,40.789088212301465,-73.97242067086812
Manhattan,Upper West Side,sweetgreen,Salad Place,40.791489843461605,-73.97394532465542
Manhattan,Upper West Side,Prohibition,Bar,40.78530141030111,-73.97297416179856
Manhattan,Upper West Side,Milk Bar UWS,Dessert Shop,40.787242124575755,-73.97137222453688
Manhattan,Upper West Side,Jerry Seinfeld & Cosmo Kramer Apartment,Historic Site,40.783757382774034,-73.9755097953108
Manhattan,Upper West Side,82nd Street Grocery,Snack Place,40.785089384532924,-73.97697062951757
Manhattan,Upper West Side,Insomnia Cookies,Dessert Shop,40.783377746750645,-73.97826149997306
Manhattan,Upper West Side,Bella Luna,Italian Restaurant,40.78777144838228,-73.97146224975585
Manhattan,Upper West Side,Mido,Japanese Restaurant,40.789981166628856,-73.9733105255586
Manhattan,Upper West Side,DSW Designer Shoe Warehouse,Shoe Store,40.7839309,-73.9794169
Manhattan,Upper West Side,Saravanaa Bhavan,South Indian Restaurant,40.783578,-73.97786
Manhattan,Upper West Side,Nice Matin,French Restaurant,40.783302106913446,-73.97838339603005
Manhattan,Upper West Side,The Lucerne Hotel,Hotel,40.7834267,-73.9784952
Manhattan,Upper West Side,Tal Bagels,Bagel Shop,40.791140575236916,-73.97432943065652
Manhattan,Upper West Side,City Diner,Diner,40.79104,-73.974789
Manhattan,Upper West Side,Cilantro,Mexican Restaurant,40.78475151422647,-73.97346394225396
Manhattan,Upper West Side,Westsider Rare & Used Books Inc.,Used Bookstore,40.78484367286875,-73.9792146705409
Manhattan,Upper West Side,Saba's Pizza,Pizza Place,40.78336686612572,-73.97825364217938
Manhattan,Upper West Side,Blondies Sports,Sports Bar,40.78348738780915,-73.97911071192236
Manhattan,Upper West Side,Viand,Restaurant,40.785689190915036,-73.97273802323261
Manhattan,Upper West Side,Bettola,Italian Restaurant,40.78359488162913,-73.97800998550794
Manhattan,Lincoln Square,The Metropolitan Opera (Metropolitan Opera),Opera House,40.77274188001071,-73.9844012260437
Manhattan,Lincoln Square,Vivian Beaumont Theater,Theater,40.77335439326125,-73.98382650016491
Manhattan,Lincoln Square,Walter Reade Theater,Indie Movie Theater,40.77378269862583,-73.98392424016612
Manhattan,Lincoln Square,American Ballet Theatre,Performing Arts Venue,40.77266786620554,-73.98447632789612
Manhattan,Lincoln Square,Big Apple Circus,Circus,40.77213234383995,-73.98534816184991
Manhattan,Lincoln Square,Claire Tow Theater,Theater,40.77336508283733,-73.98405123347202
Manhattan,Lincoln Square,New York Philharmonic,Concert Hall,40.7725263585612,-73.98313945354337
Manhattan,Lincoln Square,The Juilliard School,College Arts Building,40.773749,-73.982829
Manhattan,Lincoln Square,David H. Koch Theater,Theater,40.772292228782284,-73.9832624208871
Manhattan,Lincoln Square,New York Public Library for the Performing Arts (LPA),Library,40.77387382385821,-73.98504059638192
Manhattan,Lincoln Square,New York City Ballet,Theater,40.77228008900936,-73.98328251896085
Manhattan,Lincoln Square,Lincoln Center’s Revson Fountain,Fountain,40.77233002217005,-73.98329343630411
Manhattan,Lincoln Square,Film at Lincoln Center,Indie Movie Theater,40.7736089654995,-73.98357116949771
Manhattan,Lincoln Square,Lincoln Center Out of Doors,Performing Arts Venue,40.772227916936686,-73.98531230790812
Manhattan,Lincoln Square,David Geffen Hall,Concert Hall,40.772305363002324,-73.983155909603
Manhattan,Lincoln Square,Lincoln Center for the Performing Arts,Performing Arts Venue,40.772282300238174,-73.98294841259204
Manhattan,Lincoln Square,Josie Robertson Plaza (Lincoln Center Plaza),Plaza,40.7722274447236,-73.98302876064133
Manhattan,Lincoln Square,Alice Tully Hall,Concert Hall,40.773358555297165,-73.98237293981146
Manhattan,Lincoln Square,Elinor Bunin Munroe Film Center,Indie Movie Theater,40.77370874917822,-73.98348927497864
Manhattan,Lincoln Square,FlyBarre Lincoln Center,Gym / Fitness Center,40.77519532191418,-73.98413457594117
Manhattan,Lincoln Square,Met Opera Shop,Gift Shop,40.772678,-73.984129
Manhattan,Lincoln Square,Flywheel Sports,Cycle Studio,40.77533,-73.98425
Manhattan,Lincoln Square,Lincoln Square,Plaza,40.773574459099386,-73.98210475604584
Manhattan,Lincoln Square,The Casbah,Food Truck,40.77375,-73.981767
Manhattan,Lincoln Square,Kiehl's,Cosmetics Shop,40.774129211002,-73.98155137896538
Manhattan,Lincoln Square,Apple Upper West Side,Electronics Store,40.77500537520411,-73.98250658255392
Manhattan,Lincoln Square,Rosa Mexicano,Mexican Restaurant,40.7711834505908,-73.9833246594503
Manhattan,Lincoln Square,AMC Lincoln Square 13,Movie Theater,40.77506281342569,-73.98209487023252
Manhattan,Lincoln Square,Equinox Sports Club New York,Gym,40.77439,-73.981231
Manhattan,Lincoln Square,The Smith,American Restaurant,40.77150531958815,-73.98229201694723
Manhattan,Lincoln Square,lululemon athletica,Clothing Store,40.77230312801631,-73.98186117410654
Manhattan,Lincoln Square,Crossfit NYC - Upper West Side,Gym,40.77441561462417,-73.98109653863574
Manhattan,Lincoln Square,Breads Bakery,Bakery,40.7710295,-73.98180789999999
Manhattan,Lincoln Square,Boulud Sud,Mediterranean Restaurant,40.77192955953719,-73.98157649135018
Manhattan,Lincoln Square,David Rubenstein Atrium at Lincoln Center,Performing Arts Venue,40.771090418236135,-73.98267210067277
Manhattan,Lincoln Square,The Juilliard Store,College Bookstore,40.77435341151559,-73.98295742545906
Manhattan,Lincoln Square,Boule & Cherie,Café,40.77599029027833,-73.98336587134303
Manhattan,Lincoln Square,Dante Park,Plaza,40.77202918569011,-73.98248990630684
Manhattan,Lincoln Square,Dig Inn,American Restaurant,40.77426,-73.9815
Manhattan,Lincoln Square,Épicerie Boulud,Café,40.77203371788467,-73.98217041215067
Manhattan,Lincoln Square,Gracefully,Grocery Store,40.775195766225046,-73.98780901597966
Manhattan,Lincoln Square,Cafe Fiorello,Italian Restaurant,40.771735000935664,-73.98199555811516
Manhattan,Lincoln Square,67 Wine & Spirits,Wine Shop,40.77477471626753,-73.98082884782761
Manhattan,Lincoln Square,SoulCycle West 60th Street,Cycle Studio,40.77246117365789,-73.98993027408413
Manhattan,Lincoln Square,Bar Boulud,French Restaurant,40.7718590542576,-73.98230114526464
Manhattan,Lincoln Square,Shakespeare & Co.,Bookstore,40.776419061484354,-73.98213328788914
Manhattan,Lincoln Square,Atlantic Grill,Seafood Restaurant,40.7722052,-73.9811767
Manhattan,Lincoln Square,Merkin Concert Hall,Concert Hall,40.77517864857521,-73.98312962481987
Manhattan,Lincoln Square,West End Towers Park,Park,40.7751103425325,-73.98808964543346
Manhattan,Lincoln Square,Richard Tucker Square,Plaza,40.77357467300629,-73.98196054620766
Manhattan,Lincoln Square,Magnolia Bakery,Bakery,40.77563667082563,-73.9801535759707
Manhattan,Lincoln Square,Cafe Luxembourg,French Restaurant,40.777514,-73.983556
Manhattan,Lincoln Square,P.J. Clarke's,Burger Joint,40.77184767661627,-73.98277613228194
Manhattan,Lincoln Square,Renaissance Fine Wines & Spirits,Wine Shop,40.777293344748806,-73.9880656744655
Manhattan,Lincoln Square,Bed Bath & Beyond,Furniture / Home Store,40.7726316,-73.9818792
Manhattan,Lincoln Square,Joe: The Art of Coffee,Coffee Shop,40.7749910102078,-73.9802755128801
Manhattan,Lincoln Square,The Empire Hotel,Hotel,40.771545,-73.98263
Manhattan,Lincoln Square,Vin Sur Vingt,Wine Bar,40.775568,-73.989927
Manhattan,Lincoln Square,CorePower Yoga,Yoga Studio,40.776861442798776,-73.9818026887538
Manhattan,Lincoln Square,Le Pain Quotidien,Café,40.77265656734981,-73.98163855075836
Manhattan,Lincoln Square,Seventieth Street Playground (aka PS 199 Playground),Playground,40.77747594570336,-73.98400937293768
Manhattan,Lincoln Square,West Elm,Furniture / Home Store,40.77018188358475,-73.9819729268482
Manhattan,Lincoln Square,Pick A Bagel,Bagel Shop,40.773146004198075,-73.98940711907856
Manhattan,Lincoln Square,Vive La Crêpe,Dessert Shop,40.77514985932948,-73.98051492316965
Manhattan,Lincoln Square,Central Rock Gym,Climbing Gym,40.772634315236424,-73.9907887429527
Manhattan,Lincoln Square,Noi Due Carne,Italian Restaurant,40.776221,-73.981486
Manhattan,Lincoln Square,Unleashed by Petco,Pet Store,40.77444718631594,-73.98104936660039
Manhattan,Lincoln Square,The Empire Hotel Rooftop,Roof Deck,40.77147785043831,-73.9827440886541
Manhattan,Lincoln Square,Rite Aid,Pharmacy,40.7771947,-73.9830383
Manhattan,Lincoln Square,Riverside Boulevard Dog Run,Dog Run,40.77623761865009,-73.98987543879235
Manhattan,Lincoln Square,The Greek Kitchen,Greek Restaurant,40.76968955893778,-73.98823816523908
Manhattan,Lincoln Square,SAG-AFTRA,General Entertainment,40.77188104273546,-73.9817499397748
Manhattan,Lincoln Square,The Empire Hotel Lobby Bar,Bar,40.77164962714453,-73.98233466662263
Manhattan,Lincoln Square,Lincoln Plaza Fountain,Plaza,40.77168786457775,-73.9820531034839
Manhattan,Lincoln Square,Joanne Trattoria,Italian Restaurant,40.77443169968248,-73.98054354601426
Manhattan,Lincoln Square,Morton Williams Supermarket,Grocery Store,40.772169,-73.990199
Manhattan,Lincoln Square,IT'SUGAR,Candy Store,40.77011173453093,-73.9820716944862
Manhattan,Lincoln Square,Starbucks,Coffee Shop,40.77139241,-73.9824237
Manhattan,Lincoln Square,MAC Cosmetics,Cosmetics Shop,40.77397353608048,-73.98140021150208
Manhattan,Lincoln Square,Noi Due,Italian Restaurant,40.77608153873772,-73.98182259691175
Manhattan,Lincoln Square,Paris Baguette,Bakery,40.769707,-73.988041
Manhattan,Lincoln Square,La Boite en Bois,French Restaurant,40.7748529160161,-73.98053622206075
Manhattan,Lincoln Square,LensCrafters,Optical Shop,40.77719302577001,-73.98243264015052
Manhattan,Lincoln Square,Blu Cafe,Café,40.77672805379985,-73.9892336195807
Manhattan,Lincoln Square,John Jay College - Gerald W. Lynch Theater,College Theater,40.770727965973926,-73.98903854637031
Manhattan,Lincoln Square,Bin 70 Wine,Wine Shop,40.77790106384644,-73.98590152632777
Manhattan,Lincoln Square,Peperino,Pizza Place,40.772654,-73.991042
Manhattan,Lincoln Square,West Side YMCA,Gym / Fitness Center,40.77086,-73.98064
Manhattan,Lincoln Square,The UPS Store,Shipping Store,40.775565197557306,-73.98354993900284
Manhattan,Lincoln Square,Wok City,Chinese Restaurant,40.77523255727379,-73.98409665398943
Manhattan,Lincoln Square,Sundeck,Scenic Lookout,40.77643769726031,-73.98915524031773
Manhattan,Lincoln Square,Trump Place 120 Fitness Center,Gym / Fitness Center,40.77666304497307,-73.98892886325355
Manhattan,Lincoln Square,Hudson River Bench,River,40.776817,-73.98911
